Activity Year, Respondent ID, Agency Code, Federal Tax ID, Respondent Name, Respondent Mailing Address, Respondent City, Respondent State, Respondent ZIP Code, Parent Name, Parent Address, Parent City, Parent State, Parent ZIP Code,LAR Count
2017,1910500003,7,22-3886534,"Christensen Financial, Inc.",860 N SR 434,Altamonte Springs,FL,32714,"Christensen Financial, Inc",860 N SR 434,Altamonte Springs,FL,32714,1825
2017,0000015310,3,63-0041560,CB&S Bank,200 Jackson Ave. S.,Russellville,AK,35653,,,,,,1165
2017,0000029535,3,37-0245715,Dewitt Savings Bank,302 W Main St,Clinton,IL,61727,,,,,,126
2017,0000886204,2,04-1950840,WATERTOWN SAVINGS BANK,60 MAIN STREET,WATERTOWN,MA,02472,,,,,,219
2017,0000068256,5,23-1445884,Belco Community Credit Union,449 Eisenhower Blvd,Harrisburg,PA,17111,,,,,,611
2017,0000009097,5,35-1038895,One Vision FCU,206 W Lewis & Clark Pkwy,Clarksville,IN,47129,,,,,,14
2017,0000058675,3,26-1454286,Hanover Community Bank,2131 Jericho Turnpike,Garden City Park,NY,11040-4703,,,,,,596
2017,0000068479,5,06-0701899,Mutual security Credit Union,PO Box 2489,Shelton,CT,06484,,,,,,219
2017,0000007415,5,25-1024575,UNITED COMMUNITY FCU,6010 MOUNTAIN VIEW DR,West Mifflin,PA,15122,,,,,,128
2017,0000034076,3,36-1060280,ILLINOIS BANK & TRUST,6855 E RIVERSIDE BLVD,ROCKFORD,IL,61114,"HEARTLAND FINANCIAL USA, INC",1398 CENTRAL AVENUE,DUBUQUE,IA,52001,227
2017,0000546544,2,42-0191897,Central Bank,600 Lake Avenue,Storm Lake,IA,50588,,,,,,806
2017,26-4261029,5,26-4261029,Premier Lending Alliance,8831Thomas Ave. Suite 100,Johnston,IA,50131,Premier Credit Union,800 9th St,Des Moines,IA,50309,272
2017,0000012311,9,31-0966785,THE HUNTINGTON NATIONAL BANK,7 EASTON OVAL EA5C242,Columbus,OH,43219-0000,HUNTINGTON BANCSHARES INCORPOR,41 SOUTH HIGH STREET,COLUMBUS,OH,43287,50653
2017,0000280110,9,34-0797057,KeyBank National Association,127 Public Square,Cleveland,OH,44114-1306,KeyCorp,127 Public Square,Cleveland,OH,44114-1306,31053
2017,0000003076,3,75-2694563,INDEPENDENT BANK,1600 Redbud Blvd,McKinney,TX,75069,,,,,,2376
2017,0000017694,1,43-0224380,FIRST COMMUNITY NATIONAL BANK,PO BOX 508,CUBA,MO,65453-0508,STEELVILLE COMM BANCSHARES INC,PO BOX 159,STEELVILLE,MO,65565,100
2017,27-3627801,7,27-3627801,Greenway Mortgage Funding Corp,107 Tindall Road,Middletown,NJ,07748,,,,,,1044
2017,0000022394,3,43-1088433,Peoples Community Bank,PO Box 350,Greenville,MO,63944,,,,,,559
2017,0000026556,3,04-1166100,Colonial Co-operative Bank,6 city Hall Ave,Gardner,MA,01440,,,,,,56
2017,0000014315,1,73-0440300,The Security National Bank,201 West Broadway,Enid,OK,73701,Security Financial Services Corp,201 West Broadway,Enid,OK,73701,91
2017,0000060721,5,56-0172675,CHAMPION CREDIT UNION,1 ACADEMY STREET,CANTON,NC,28716,,,,,,430
2017,0000010677,3,23-0739565,Jonestown Bank & Trust Co.,2 West Market St,Jonestown,PA,17038,,,,,,317
2017,0000057113,3,61-1360949,American Founders Bank,1200 Forest Bridge Road,Louisville,KY,40223,,,,,,33
2017,0000033202,3,41-1677554,Premier Bank Rochester,421 1st Ave SW,Rochester,MN,55902,,,,,,68
2017,0000909055,2,43-0453380,PEOPLES BANK & TRUST. CO.,430 E. WOOD STREET,TROY,MO,63379,,,,,,265
2017,0000005098,5,53-0192111,CONSTELLATION FEDERAL CREDIT U,1810 SAMUEL MORSE DR,RESTON,VA,20190,,,,,,79
2017,0000067269,5,05-0252335,RHODE ISLAND CREDIT UNION,160 FRANCIS ST,PROVIDENCE,RI,02903,,,,,,708
2017,7909900008,7,71-0785915,"THE CARROLL MORTGAGE GROUP, INC.","9101 NORTH RODNEY PARHAM ROAD., STE 1",LITTLE ROCK,AR,72205,,,,,,337
2017,0000063958,5,94-0335800,1ST UNITED SERVICES CU,5901 GIIBRALTAR DRIVE NORTH,PLEASANTON,CA,94588,,,,,,479
2017,0000131650,9,46-0133550,Great Western Bank,225 S MAIN AVE,SIOUX FALLS,SD,57104,"Great Western Bancorp, Inc.",225 S MAIN AVE,Sioux Falls,SD,57104,2886
2017,0000004735,5,11-1525965,BETHPAGE FEDERAL CREDIT UNION,899 SOUTH OYSTER BAY ROAD,BETHPAGE,NY,11714,,,,,,5438
2017,0000695349,2,38-0377226,Tri-County Bank,4222 Main Street,Brown City,MI,48416-0100,,,,,,220
2017,0000090203,3,04-1148820,Cape Ann Savings Bank,109 Main St.,Gloucester,MA,01930,,,,,,279
2017,76-0735903,7,76-0735903,"ALLIANCE CREDIT, LLC",7825 W. AKRON-CANFIELD RD,CANFIELD,OH,44406,,,,,,1299
2017,0000002644,5,01-0216309,Maine Family Federal Credit Union,555 Sabattus Street,Lewiston,ME,04240,,,,,,171
2017,0000027119,3,04-2976591,NORTHMARK BANK,"89 Turnpike Street, P.O. Box 825",North Andover,MA,01845-0825,,,,,,169
2017,0000067153,5,87-0241679,Members First Credit Union,120 E 1000 S,Brigham City,UT,84302,,,,,,28
2017,0000007393,5,31-4388311,Columbus Metro Federal Credit Union,4000 E Broad St,Columbus,OH,43213,,,,,,107
2017,0000011307,5,54-0629628,APPLE FEDERAL CREDIT UNION,4029 RIDGE TOP RD,FAIRFAX,VA,22030,,,,,,2249
2017,0000604024,2,34-4306490,MINSTER BANK,95 W FOURTH ST,MINSTER,OH,45865,,,,,,238
2017,0000012331,3,39-0634030,State Bank of Chilton,26 E. Main St            PO Box 149,Chilton,WI,53014,,,,,,124
2017,0000026218,3,39-1507295,PARK BANK,330 E KILBOURN AVE.,MILWAUKEE,WI,53202,Bankmanagers Corp,330 E KILBOURN AVE.,MILWAUKEE,WI,53202,32
2017,0000060931,5,38-1305916,MICHIGAN EDUCATIONAL CREDIT UN,9200 HAGGERTY ROAD,PLYMOUTH,MI,48170,,,,,,461
2017,59-3345547,7,59-3345547,"The Mortgage Firm, Inc.","921 Douglas Avenue, Suite 200",Altamonte Springs,FL,32714,,,,FL,,7280
2017,0000000303,5,23-6277336,HERITAGE VALLEY FCU,PO Box 3617,York,PA,17402,,,,,,48
2017,0000090291,3,04-1939290,THE SAVINGS BANK,357 MAIN ST,WAKEFIELD,MA,01880,"WAKEFIELD BANCORP, MHC",351 MAIN ST,WAKEFIELD,MA,01880,293
2017,0000024573,1,20-2282203,LEGACY NATIONAL BANK,4055 W SUNSET,P O BOX 6490,AR,72766,,,,,,214
2017,0000068369,5,74-1154065,United Community CU,PO Box 606,Galena Park,TX,77547,,,,,,55
2017,0000361279,2,62-1722861,Community Bank,19,lexington,TN,38351,,,,,,106
2017,0000022468,5,35-6022541,ELEMENTS FINANCIAL FEDERAL CU,"225 S EAST ST, SUITE 300",INDIANAPOLIS,IN,46202,,,,,,1440
2017,0000060466,5,41-0738787,ASSOCIATED HEALTHCARE CU,360 SHERMAN ST B-10,St. Paul,MN,55102,,,,,,147
2017,0000010132,3,42-0239000,Exchange State Bank,"823 Wheeler Street, Suite 32",Ames,IA,50010,,,,,,71
2017,95-4657278,7,95-4657278,"Callisto Group, Inc. dba Metro Lending Services","400 North Brand Boulevard, Suite 750",Glendale,CA,91203,"Callisto Group, Inc.","400 North Brand Boulevard, Suite 750",Glendale,CA,91203,267
2017,0000065150,5,42-0773825,Serve Credit Union,423 E Court Ave,Des Moines,IA,50309,,,,,,43
2017,0000034982,3,62-1759033,LANDMARK COMMUNITY BANK,1015 W Poplar,Collierville,TN,38017,,,,,,401
2017,0000062903,5,84-0187935,PARTNER COLORADO CREDIT UNION,6221 SHERIDAN BLVD,ARVADA,CO,80003,,,,,,478
2017,0000032838,3,57-0899390,COMMUNITY FIRST BANK,3685 BLUE RIDGE BLVD,WALHALLA,SC,29691,,,,,,48
2017,0000059049,3,80-0623883,CAPITAL BANK CORPORATION,333 Fayetteville St,Raleigh,NC,27601,,,,,,2293
2017,0000017476,3,01-0119280,MECHANICS SAVINGS BANK,100 MINOT AVENUE,AUBURN,ME,04210,,,,,,265
2017,0000012458,5,59-0857963,Velocity Community Federal Cre,2801 PGA Blvd.,Palm Beach Gardens,FL,33410,,,,,,303
2017,0000021920,3,04-1621370,MILLBURY SAVINGS BANK,109 ELM ST,MILLBURY,MA,01527,,,,,,126
2017,0000465243,2,35-0328710,GARRETT STATE BANK,"120 West King Street, P.O. Box 29",Garrett,IN,46738,,,,,,302
2017,0000008698,3,39-0545620,PORT WASHINGTON STATE BANK,206 N FRANKLIN ST,PORT WASHINGTON,WI,53074,,,,,,606
2017,0000018418,3,31-0641158,The Citizens Bank of Logan,188 West Main Street,Logan,OH,43138,Citizens Independent Bancorp,188 West Main Street,Logan,OH,43138,135
2017,0000571443,2,35-0303650,The Farmers State Bank,309 S Prairie Street  PO BOX,Brookston,IN,47923,,,,,,62
2017,56-2471041,7,56-2471041,"OPES ADVISORS, INC",19330 STEVENS CREEK BLVD,CUPERTINO,CA,95014,,,,,,2603
2017,0000010184,5,25-1037987,Friendly Federal Credit Union,2000 Main Street,Aliquippa,PA,15001,,,,,,59
2017,30-0051894,7,30-0051894,NEWCASTLE HOME LOANS,"1700 W CORTLAND STREET, STE 203",CHICAGO,IL,60622,,,,,,45
2017,0000060269,5,42-0804594,University of Iowa Community Credit Union,2355 Landon Rd,North Liberty,IA,52317,,,,,,9273
2017,0000064144,5,04-1990205,WORCESTER CREDIT UNION,520 WEST BOYLSTON ST,WORCESTER,MA,01606,,,,,,35
2017,0000058727,3,26-1375622,Access Bank,8712 West Dodge Road,Omaha,NE,68144,,,,,,487
2017,0000031381,3,62-0680504,Security Federal Bank,632 E Elk Avenue,Elizabethton,TN,37643,"SFB Bancorp, Inc.",632 E Elk Avenue,Elizabethton,TN,37643,92
2017,0000060928,5,62-0497719,KIMBERLY CLARK CREDIT UNION,1520 N SECOND STREET,MEMPHIS,TN,38107,,,,,,32
2017,0000012947,1,41-0425123,FNB Moose Lake,400 Elm Avenue PO Box 429,Moose Lake,MN,55767,First Financial Services of ML Inc,400 Elm Avenue PO Box 429,Moose Lake,MN,55767,105
2017,7162800002,7,76-0478830,21ST MORTGAGE,620 MARKET ST SUITE 100,KNOXVILLE,TN,37902,,,,,,113732
2017,77-0251790,7,77-0251790,RESOURCE LENDERS INC,7330 N PALM AVE STE 106,FRESNO,CA,93711,,,,,,1782
2017,0000008202,3,41-0496560,UNITY BANK NORTH,PO BOX 280,RED LAKE FALLS,MN,56750,,,,,,57
2017,0000034778,3,36-4203015,FIRST TRUST BANK OF ILLINOIS,275 E. COURT STREET,KANKAKEE,IL,60901,First Trust Financial Corp,275 E Court Street,Kankakee,IL,60901,69
2017,0000066777,5,39-0711674,"VERVE, A CREDIT UNION",2900 UNIVERSAL ST,OSHKOSH,WI,54904,,,,,,1937
2017,0000097103,5,75-0800435,Alliance Credit Union,8401 Quaker Ave,Lubbock,TX,79424-4237,,,,,,432
2017,0000001693,3,62-0391070,UBANK,PO BOX 120,JELLICO,TN,37762,,,,,,53
2017,0000023880,1,54-1917330,ACCESS NATIONAL BANK,1800 ROBERT FULTON DR,RESTON,VA,20191,ACCESS NATIONAL CORPORATION,1800 ROBERT FULTON DR STE 310,RESTON,VA,20191,2685
2017,57-0907935,7,57-0907935,"Guardian Fidelity Mortgage, In",PO Box 12248,Rock Hill,SC,29731,,,,,,37
2017,0000013305,3,35-0546040,THE NEW WASHINGTON STATE BANK,402 E MAIN ST.,NEW WASHINGTON,IN,47162,,,,,,150
2017,0000067187,5,48-0446490,Quantum Credit Union,6300 W 21st St N,Wichita,KS,67205,,,,,,76
2017,0000010672,3,73-0233290,The Exchange Bank,300 West Rogers Blvd,Skiatook,OK,74070,,,,,,65
2017,0000035412,3,36-4314313,AMERICAN COMMUNITY BANK & TRUST,P.O. BOX 1720,WOODSTOCK,IL,60098,,,,,,89
2017,7673900008,7,01-0479491,CUSO MORTGAGE CORPORATION,101 WESTERN AVENUE,HAMPDEN,ME,04444,,,,,,492
2017,0000580155,2,47-0244065,Platte Valley Bank,2201 Main Street PO Box 1057,Torrington,WY,82240-1057,Platte Valley Companies,1212 Circle Drive PO Box 2308,Scottsbluff,NE,69363-2308,349
2017,0000061879,5,38-1506104,T and I Credit Union,600 N Main St,Clawson,MI,48017,,,,,,43
2017,0000423458,2,75-1105980,SOUTHWEST BANK,"4100 INTERNATIONAL PLAZA, STE 900",FORT WORTH,TX,76109,SIMMONS FIRST NATIONAL CORP,425 WEST CAPITOL AVENUE,LITTLE ROCK,AR,72201,807
2017,0000909541,2,61-0306155,KING SOUTHERN BANK,911 Blankenbaker Pkwy,Louisville,KY,40243,King Bancorp,3400 Dutchmans Lane,Louisville,KY,40205,53
2017,0000013394,5,94-1507159,Menlo Survey FCU,345 Middlefield Rd,Menlo Park,CA,94025-3561,,,,,,9
2017,0000010790,5,94-1452487,Solano First Federal Credit Union,1000 Union Ave,Fairfield,CA,94533,,,,,,19
2017,0000062848,5,31-4154280,TELHIO CREDIT UNION,96 N. 4TH STREET,COLUMBUS,OH,43215,,,,,,1591
2017,0000017543,3,58-0657039,Bank of Dade,P.O. Drawer 9,Trenton,GA,30752,"Tri-State Bankshares, Inc.",P.O. Drawer 9,Trenton,GA,30752,145
2017,0000058509,3,28-8384720,Frontier Bank of Texas,1213 HWY 290 E,Elgin,TX,78621,Frontier Community Bancshares,1213 HWY 290 E,Elgin,TX,78621,98
2017,0000011623,3,39-0320310,Greenwoods State Bank,PO 159,Lake Mills,WI,53551,,,,,,201
2017,46-4200240,7,46-4200240,Angel Oak Mortgage Solutions LLC,"980 Hammond Drive, Suite 850",Atlanta,GA,30328,,,,,,4889
2017,0000004015,5,74-1117333,GENERATIONS COMMUNITY FCU,9311 SAN PEDRO SUITE 1000,SAN ANTONIO,TX,78216,,,,,,484
2017,0000014863,3,23-0641835,The Gratz Bank,32 W Market Street,Gratz,PA,17030,,,,,,240
2017,54-2070914,7,54-2070914,E MORTGAGE MANAGEMENT LLC,"3 EXECUTIVE CAMPUS, SUITE 520",CHERRY HILL,NJ,08002,,,,,,15141
2017,0000028788,3,21-0605343,STURDY SAVINGS BANK,506 South Main Street,Cape May Court House,NJ,08210,,,,,,221
2017,0000057097,3,38-3576013,Northstar Bank,833 S. Van Dyke Rd.,Bad Axe,MI,48413,"Northstar Financial Group, Inc.",175 S. Thompson Rd.,Bad Axe,MI,48413,243
2017,0000006774,5,63-0288902,Coosa Pines Federal Credit Union,33710 US Highway 280,Sylacauga,AL,35044,,,,,,118
2017,0000015011,3,38-0531120,Farmers State Bank of Munith,201 N Main St,Munith,MI,49259,,,,,,177
2017,0000711520,2,54-1186295,Miners Exchange Bank,PO Box 1197,Coeburn,VA,24230,,,,,,136
2017,0000004238,1,74-0505903,First National Bank of Beeville,1400 E. Houston St.,Beeville,TX,78102,First Beeville Financial Corporation,1400 E. Houston St.,Beeville,TX,78102,61
2017,0000067837,5,04-2077206,BOSTON FIREFIGHTERS CREDIT UNION,60 HALLET ST,DORCHESTER,MA,02124,,,,,,141
2017,0000000233,5,53-0197084,INFIRST FEDERAL CREDIT UNION,6462 Little River Turnpike,Alexandria,VA,22312,,,,,,83
2017,0000068456,5,95-1818041,Credit Union of Southern Calif,8028 Greenleaf Ave,Whittier,CA,90602,,,,CA,,452
2017,0000008714,3,39-0532570,Unity Bank,207 W Lincoln St,Augusta,WI,54722,,,,,,91
2017,0000001127,5,54-0526070,Salem VA MC Federal,1970 Roanoke Blvd Bldg 77 Suite 12,Salem,VA,24153,,,,,,43
2017,0000139656,2,48-0987182,EQUITY BANK,7701 E Kellogg STE 100,Wichita,KS,67207,,,,,,1497
2017,0000010146,3,61-0337590,Commonwealth Bank & Trust Comp,4912 U S Hwy 42,Louisville,KY,40222,Commonwealth Bancshares,4350 Brownsboro Rd Ste 310,Louisville,KY,40207,3616
2017,0000011507,3,56-0132040,THE FIDELITY BANK,100 S. Main Street,Fuquay-Varina,NC,27526,,,,,,317
2017,0000058231,3,75-3204867,Ohana Pacific Bank,1357 Kapiolani Blvd Ste 102,Honolulu,HI,96814,,,,,,34
2017,0000062964,5,41-0802271,UNITED EDUCATORS CREDIT UNION,6789 UPPER AFTON ROAD,WOODBURY,MN,55125,,,,,,30
2017,0000028729,3,22-0997350,Glen Rock Savings Bank,250 Lincoln Avenue,Hawthorne,NJ,07506,,,,,,94
2017,0000704315,1,35-0643125,Scottsburg Building and Loan,306 W McClain Ave,Scottsburg,IN,47170,Scottsburg B and L MHC,PO Box 2,Scottsburg,IN,47170,143
2017,23-2438194,7,23-2438194,Hamilton National Mortgage Company,1275 Drummers Lane,Wayne,PA,19087,,,,,,174
2017,0000009247,5,82-0230214,PIONEER FEDERAL CREDIT UNION,250 SOUTH 3RD WEST,MOUNTAIN HOME,ID,83647,,,,,,184
2017,66-0690568,7,66-0690568,ACTUAL MORTGAGE BANKERS,PO BOX 2808,BAYAMON,PR,00960,,,,,,276
2017,0000020156,3,73-0789115,KIRKPATRICK BANK,15 E 15TH ST,EDMOND,OK,73013,AMERICAN BANCORP OF OKLAHOMA,15 E 15TH ST,EDMOND,OK,73013,247
2017,0000020496,5,23-7153176,SECNY Federal Credit Union,2235 Downer Street,Baldwinsville,NY,13027,,,,,,200
2017,0000067669,5,75-0692281,City Credit Union,7474 Ferguson Rd,Dallas,TX,75228,,,,,,176
2017,27-4023565,7,27-4023565,"Lakeview Loan Servicing, LLC",4425 Ponce de Leon Blvd.,Coral Gables,FL,33146,,,,,,45939
2017,0000004395,5,59-0633865,TAMPA POSTAL FCU,P O BOX 17659,TAMPA,FL,33682,,,,,,16
2017,0000057967,3,20-2139081,FIRST RESOURCE BANK,"1 E. Uwchlan Avenue, Suite 410",Exton,PA,19341-0652,,,,,,93
2017,0000013675,1,74-0962185,First National Bank of Bosque,PO Box 278,Valley Mills,TX,76689,,,,,,83
2017,0000010214,3,41-0592730,VERMILLION STATE BANK,107 E MAIN ST,VERMILLION,MN,55085,,,,,,198
2017,59-2943096,7,59-2943096,"TRUSTLINE MORTGAGE, INC.","6101 GAZEBO PARK PLACE NORTH, SUITE 108",JACKSONVILLE,FL,32257,,,,,,28
2017,0000019215,3,75-1163748,Benchmark Bank,5700 Legacy Drive Ste. 10,Plano,TX,75024,,,,,,150
2017,88-0508228,7,88-0508228,HOME FUNDING CORP,10718 CIVIC CENTER DRIVE,RANCHO CUCAMONGA,CA,91730,,,,,,645
2017,0000065032,5,73-6093655,OKLAHOMA'S CREDIT UNION,PO Box 24027,Oklahoma City,OK,73124-4027,,,,,,672
2017,0000018303,1,74-2278952,Sage Capital Bank,1606 N Sarah DeWitt Drive,Gonzales,TX,78629,,,,,,60
2017,0000011103,5,35-1047202,Ball State FCU,2900 N Oakwood Ave,Muncie,IN,47304,,,,,,78
2017,38-3024363,3,38-3024363,MIDWEST LOAN SOLUTIONS,29777 TELEGRAPH RD. SUITE 3580,SOUTHFIELD,MI,48034,University Bank,2015 Washtenaw,Ann Arbor,MI,48104,192
2017,0000686459,2,43-0263000,EXCHANGE BANK OF MISSOURI,"P.O. BOX 69, 101 SOUTH CHURCH STREET",FAYETTE,MO,65248,NORTHERN MISSOURI BANCSHARES,1604 MAIN STREET,UNIONVILLE,MO,63565,126
2017,0000000698,3,24-0754330,WAYNE BANK,717 MAIN STREET,HONESDALE,PA,18431,NORWOOD FINANCIAL CORP,717 MAIN STREET,HONESDALE,PA,18431,489
2017,0000025267,3,42-1405514,TruBank,1401 N Jefferson Way,Indianola,IA,50125,,,,,,104
2017,0000018190,3,06-0570800,UNION SAVINGS BANK,226 MAIN STREET,DANBURY,CT,06810,,,,,,436
2017,81-3313999,7,81-3313999,New Penn Community Lending LLC,13550 Falling Water Road,Suite 202B,OH,44136,"New Penn Financial, LLC","4000 Chemical Road, Suite 200",Plymouth Meeting,PA,19044,18
2017,0000014974,3,48-0451049,First State Bank & Trust,PO Box 219,Tonganoxie,KS,66086-0219,,,,,,251
2017,0000354310,2,23-1171580,UNIVEST BANK AND TRUST CO.,PO Box 197,Souderton,PA,18964,Univest Corporation of PA,14 N. Main Street,Souderton,PA,18964,2678
2017,0000016185,3,63-0182250,"THE SAMSON BANKING COMPANY, INC",2 WEST MAIN ST,SAMSON,AL,36477,,,,,,121
2017,0000015813,3,58-0228950,Bank of Early,12347 Columbia St,Blakely,GA,32428,,,,,,81
2017,0000000151,5,53-0197022,Justice Federal Credit Union,"5175 Parkstone Drive, Ste. 200",Chantilly,VA,20151,,,,,,1521
2017,0000018708,5,96-2622194,PARTNERS FEDERAL CREDIT UNION,13705 INTERNATIONAL DRIVE SOUTH,ORLANDO,FL,32821,,,,,,1235
2017,0000032178,3,94-2906968,LUTHER BURBANK SAVINGS,"1500 ROSECRANS AVE., SUITE 300",MANHATTAN BEACH,CA,90266,,,,,,1813
2017,0000068084,5,62-0579508,First South Financial Credit Union,"6471 Stage Rd, Ste 101",Bartlett,TN,38134,,,,,,250
2017,0000011788,3,72-0125080,BANK OF SUNSET AND TRUST CO,863 NAPOLEON AVE,SUNSET,LA,70584,"SUNSET BANCORP, INC",863 NAPOLEON AVE,SUNSET,LA,70584,70
2017,0000024632,5,41-0729173,GREAT RIVER FEDERAL CU,1532 W ST GERMAIN STREET,ST CLOUD,MN,56301,,,,,,226
2017,0000067984,5,04-2030899,Bridgewater Credit Union,75 Main Street,Bridgewater,MA,02324,,,,MA,,179
2017,0000067658,5,74-1142836,Members FirsT Credit Union,5444 S. Staples,Corpus Christi,TX,78411,,,,,,207
2017,0000057488,3,56-2487422,METROPOLITAN CAPITAL BANK & TRUST,9 East Ontario Street,Chicago,IL,60611,METROPOLITAN CAPITAL BANCORP,9 East Ontario Street,Chicago,IL,60611,16
2017,0000716456,1,33-0904883,BofI Federal Bank,4350 La Jolla Village Dr Suite 140,La Jolla,CA,92122,,,,,,7495
2017,0000002710,3,61-0192880,"First State Bank of the Southeast, Inc",PO Box 37,Pineville,KY,40977,"First State Bancshares, Inc",1810 Cumberland Ave,Middlesboro,KY,40965,173
2017,0000060239,5,62-0630690,Memphis City Employees Credit Union,2678 Mt. Moriah Terrace Cove,Memphis,TN,38115,,,,,,205
2017,37-1361315,3,37-1361315,COMMUNITY BANC MORTGAGE CORP,301 N MAIN,CHATHAM,IL,62629,UNITED COMMUNITY BANK,301 N MAIN,CHATHAM,IL,62629,1167
2017,0000058631,3,26-0234595,"Integrity Bank, ssb",4040 Washington Ave,Houston,TX,77007,,,,,,146
2017,0000013216,3,31-4147910,The Savings Bank,118 N Court St,Circleville,OH,43113-0310,,,,,,218
2017,0000371362,2,75-0644150,Wellington State Bank,1000 8th Street,Wellington,TX,79095,"WSB Bancshares, Inc.","1000 8th St, PO Box 1032",Wellington,TX,79095,66
2017,0000068659,5,47-2559616,American Eagle FCU,417 Main Street,East Hartford,CT,06118,,,,,,1707
2017,0000026725,3,19-2680958,BANCO DO BRASIL AMERICAS,1221 BRICKELL AVE SUITE 2200,MIAMI,FL,33131,,,,,,204
2017,0000012512,3,39-0634480,COMMUNITY FIRST BANK,5525 US HIGHWAY 10 E,STEVENS POINT,WI,54482-9117,,,,,,91
2017,0000062155,5,38-1222565,Post Community Credit Union,240 Cliff St.,Battle Creek,MI,49014,PCCU,,,,,234
2017,0000002145,3,58-0356515,Bank of Monticello,PO Box 29,Monticello,GA,31064,,,,,,99
2017,0000058596,3,20-5539935,Carter Bank & Trust,PO Box 3748,Martinsville,VA,24115,,,,,,611
2017,45-4156623,7,45-4156623,"Thompson Kane & Company, LLC",8020 Excelsior Drive Suite 401,Madison,WI,53717,Thompson Kane & Company LLC,8020 Excelsior Drive Suite 401,Madison,WI,53717,656
2017,0000001584,5,74-1117643,Members Trust of SW FCU,2315 Mangum Road,Houston,TX,77092,,,,,,64
2017,0000026601,3,04-1087180,BEVERLY BANK,254 CABOT STREET,BEVERLY,MA,01915,,,,,,254
2017,0000858528,2,54-0132780,THE BANK OF MARION,PO BOX 1067,MARION,VA,24354,,,,,,370
2017,0000060275,5,23-2403099,FREEDOM CREDIT UNION,626 JACKSONVILLE ROAD #250,WARMINSTER,PA,18974,,,,,,884
2017,0000022451,3,62-0992874,VOLUNTEER STATE BANK,101 HIGHWAY 52 W,PORTLAND,TN,37148,Volunteer State Bancshares,101 HWY 52 W,Portland,TN,37148,205
2017,0000011444,3,64-0203080,"COMMUNITY BANK, ELLISVILLE MS",P. O. BOX 265,LAUREL,MS,39441,COMMUNITY BANCSHARES,1255 WEST GOVERNMENT STREET,BRANDON,MS,39042,669
2017,0000034445,3,43-1796442,Southern Missouri Bank of Marshfield,PO Box M                    1292 Banning St,Marshfield,MO,65706,Southern Missouri Bancshares Inc,PO Box M                    1292 Banning St,Marshfield,MO,65706,31
2017,0000004048,3,73-0126338,SpiritBank,1800 S Baltimore Ave Ste 600,Tulsa,OK,74119,,,,,,389
2017,0000013876,3,25-0422340,CNB BANK,1 S SECOND STREET,CLEARFIELD,PA,16830,,,,,,1752
2017,48-1024691,7,48-1024691,Employers Reassurance Corporation,"7101 College Blvd., Suite 1400",Overland Park,KS,66210,General Electric Company,3135 Easton Turnpike,Fairfield,CT,06828,3
2017,0000022964,3,74-2058750,First Community Bank,1151 W. Hwy 77,San Benito,TX,78586,"First San Benito, Bancshares, Corp.",1151 W. Hwy 77,San Benito,TX,78586,89
2017,0000023144,3,72-0884012,South Louisiana Bank,1362 West Tunnel Blvd.,Houma,LA,70360,South Louisiana Financial Corporation,1362 West Tunnel Blvd.,Houma,LA,70360,149
2017,0000153054,2,39-0509860,The Northwestern Bank,202 N. Bridge St.  PO Box 49,Chippewa Falls,WI,54729,NW Bancshares Inc,PO Box 49,Chippewa Falls,WI,54729,173
2017,0000000266,5,53-0201233,Library of Congress FCU,8100 Professional Pl #308,Hyattsville,MD,20785,,,,,,112
2017,0000706503,1,24-0674269,Citizens Savings Bank,500 S State St,Clarks Summit,PA,18411,,,,,,212
2017,0000016753,3,74-0557930,CITIZENS STATE BANK,PO BOX 518,SOMERVILLE,TX,77879,"CSB BANCSHARES, INC.",PO BOX 518,SOMERVILLE,TX,77879,356
2017,66-0231533,7,66-0231533,COOPERATIVA DE AC SAN JOSE,Calle Degetau 106 Sur,Aibonito,PR,00705,,,,,,9
2017,0000014091,5,74-6050685,HOUSTON FEDERAL CREDIT UNION,16320 KENSINGTON,SUGAR LAND,TX,77479,,,,,,320
2017,0000058581,3,20-8922476,The Bank of San Antonio,1900 NW Loop 410,San Antonio,TX,78249,"Southwest Bancshares, Inc",1900 NW Loop 410,San Antonio,TX,78249,60
2017,0000024465,5,74-0650996,Government Employees FCU,10806 Metric Blvd.,Austin,TX,78758,,,,,,139
2017,0000063602,5,42-0173285,Linn Area Credit Union,3015 Blairs Ferry Rd NE,Cedar Rapids,IA,52402,,,,,,473
2017,75-2838184,7,75-2838184,ARK-LA-TEX FINANCIAL SERVICES,5160 TENNYSON PKWY STE 1000,PLANO,TX,75024,,,,,,15562
2017,0000057514,3,01-0765034,FIRST BANK OF CHARLESTON INC,201 PENNSYLVANIA AVE,CHARLESTON,WV,25302,,,,,,41
2017,94-3159818,7,94-3159818,BARINGS MULTIFAMILY CAPITAL,"5800 Tennyson Parkway, Suite 200",Plano,TX,75024-3820,Barings LLC,"550 South Tryon Street, Suite 3300",Charlotte,NC,28202,58
2017,0000024755,1,20-8219870,"Chain Bridge Bank, N.A.",1445-A Laughlin Avenue,McLean,VA,22101,,,,,,95
